,token
1096,"['육회', '저', '밖', '가격', '양', '이것저것', '정육점', '거리', '봉다리', '초보', '거', '맛', '집', '야채', '비빔밥', '최고', '사랑', '시작', '쪽파', '배', '각종', '새싹', '채소', '청양', '고추', '계란', '노른자', '간', '마늘', '국간', '장', '소금', '참기름', '설탕']"
1097,"['불고기', '한우', '직전', '궁중', '떡볶이', '맥주', '안주', '청주', '티', '브', '이용', '혼', '술', '밥', '힌', '소고기', '컵', '배', '사과', '양파', '마늘', '대파', '대', '생강', '진간장', '액젓', '꿀', '떡', '송이버섯', '쪽파', '뿌리', '후추', '참기름', '조금']"
1098,"['떡', '한우', '꼬치', '석류', '바베큐', '소스', '혼', '술안주', '술', '떡꼬치', '떡볶이', '대파', '찹쌀가루', '소금', '후추', '약간', '컵', '맛술', '양파', '올리고당']"
1099,"['중독', '다이어트', '분', '금지', '그릇', '만족', '목살', '덮밥', '돼지고기', '근', '상추', '당량', '밥', '간장', '마늘', '후추', '조금']"
1100,"['냉동실', '베이컨', '떡', '냉장고', '맥주', '안주', '떡말', '떡꼬치', '아이', '간식', '떡볶이', '이쑤시개', '케첩', '올리고당', '간장', '고추장', '참기름', '후춧가루', '살짝']"
1101,"['오', '돌', '뼈', '볶음', '돼지', '것', '닭발', '집', '주', '메뉴', '중', '하나', '그게', '이게', '닭', '주문', '번', '후', '캡사이신', '맛', '거기', '밥', '김', '가루', '날', '치알', '참기름', '통깨', '주먹밥', '강추', '식감', '우유', '팔각', '통마늘', '통후추', '청주', '술', '고추장', '향미', '유', '마늘', '생강', '매실', '액', '양조간장', '설탕', '맛술', '파', '청양', '고추', '홍고추', '후추', '양파', '컵', '쌀밥', '공기']"
1102,"['닭', '날개', '볶음밥', '환상', '조합', '대만', '길거리', '음식', '집', '기본', '후추', '소금', '맛술', '미림', '술', '밥', '공기', '계란', '대파', '파프리카', '피망', '굴', '소스', '고춧가루', '고추장', '간장', '마늘', '매실', '액', '물엿', '물']"
1103,"['일본', '음식', '노미야', '나라', '식', '건강', '밥', '발사믹', '간장', '소스', '공기', '밀가루', '술', '마우린', '물', '컵', '양배추', '장', '우엉', '대', '대파', '소금', '생강가루', '파래', '김', '가루', '식용유', '식초', '조청']"
1104,"['올리브', '채널', '먹지', '양희경', '푸실리', '봄동', '대신', '떡볶이', '떡', '이용', '끼', '식사', '간식', '술안주', '맛', '떡국', '그램', '잎', '장', '굵은소금', '술', '오일', '마늘', '양파', '느타리버섯', '묶음', '진파', '홍고추', '선택', '앤', '초비', '고춧가루', '소금', '부족', '만큼', '후추']"
1105,"['취향', '토마토소스', '나중', '좋', '치즈', '바닥', '밥', '위', '꺼', '첨가', '김치', '볶음밥', '와인', '안주', '이색', '만남', '그릇', '속', '도리아']"
1106,"['떡볶이', '해물', '어묵', '술안주', '밥반찬', '전복', '관자', '새우', '마리', '떡', '장', '양파', '통마늘', '삼진', '전통', '국물', '소스', '고추기름', '육수']"
1107,"['씬', '나', '여름', '밤', '오징어', '젓', '장떡', '막걸리', '한잔', '생물', '부침개', '컵', '풋고추', '대파', '양파', '달걀', '물', '밀가루']"
1108,"['매운맛', '오징어', '떡꼬치', '가지', '고기', '전류', '맥주', '몸통', '마리', '떡볶이', '떡', '대파', '대', '밑간', '참기름', '술', '고추장', '간장', '설탕', '마늘', '맛술', '청양', '고춧가루', '후춧가루', '약간']"
1109,"['떡국', '떡', '만둣국', '이걸로', '뭘', '떡볶이', '집', '거', '게', '그건', '강정', '맥주', '안주', '맛', '간장', '물', '설탕', '기름']"
1110,"['튀김', '진리', '떡볶이', '백', '주부', '기름', '치즈', '떡', '컵', '파', '조금', '고춧가루', '설탕', '간장', '참기름']"
1111,"['고추장', '부침', '가루', '물', '기름', '완성', '맥주', '안주', '하나', '제', '저', '딸래미', '메뉴', '식감', '장떡', '채소', '처음', '저것', '식용유']"
1112,"['여름', '밥', '국', '계란', '말', '미역냉국', '한입', '영양가', '공기', '것', '양파', '대파', '소금', '스푼', '간', '돼지고기', '그램']"
1113,"['고민', '입맛', '기력', '건강식', '마법', '장', '밥', '공기', '쯤', '맛', '자극', '신혼', '밥상', '새싹', '연두부', '참치', '비빔밥', '잡곡밥', '팩', '달걀', '부추', '줌', '상추', '쌈장', '캔', '된장', '스푼', '고추장', '고춧가루', '대파', '뿌리', '양파', '설탕', '청양', '고추', '마늘', '참기름', '통깨', '물', '종이컵']"
1114,"['농림', '축산', '식품', '부', '맛', '남', '광장', '지역', '농수산물', '프로젝트', '전남', '해남', '고구마', '코로나', '극복', '면역력', '영양소', '향상', '식', '농산물', '건강', '증강', '생채', '비빔밥', '필수', '대파', '멸치', '액젓', '마늘', '고춧가루', '황설탕', '식초', '꽃소금', '참깨', '참기름', '밥', '공기', '비빔', '고추장', '물']"
1115,"['메뉴', '평소', '신랑', '아들', '래미', '가지', '번', '백종원', '밥', '이거', '강추', '쌀', '컵', '돼지고기', '스푼', '진파', '줌', '식용유', '간장']"
1116,"['아침', '차', '한잔', '양파', '밥', '프로', '양념장', '모습', '메뉴', '몸', '황금', '쌀', '컵', '버섯', '줌', '들기름', '술', '소금', '약간', '간장', '맛술', '마늘', '참기름', '통깨', '부추']"
1117,"['육우', '성장', '때문', '육질', '지방', '맛', '일품', '스테이크', '덮밥', '준비', '피', '회복', '비타민', '야채', '브로', '컬리', '파프리카', '양배추', '소고기', '암', '발생', '건강', '생각', '메뉴', '대', '영양소', '안심', '빨간색', '피망', '숙주', '줌', '시금치', '줄기', '밥', '공기', '계란', '알', '돈가스', '소스', '술', '허니', '머스', '타드', '마늘', '티스푼', '올리고당']"
1118,"['고기', '삼향', '건강', '맛', '수삼', '불고기', '덮밥', '밥', '공기', '소고기', '참나물', '줄기', '양념장', '간장', '술', '배', '설탕', '파', '마늘', '참기름', '깨', '후춧가루', '약간']"
1119,"['집', '소고기', '초밥', '밥', '양파', '파', '쪽파', '무순', '등', '와사비', '소스', '물', '간장', '설탕', '당', '미림', '후추', '약간', '배합', '초', '식초', '소금']"
1120,"['집', '생활', '음식', '그릇', '사춘기', '아들', '램', '고기', '진수성찬', '일본식', '돼지고기', '덮밥', '부타동', '홈', '메뉴', '등심', '소주', '술', '후추', '진간장', '올리고당', '굴', '소스', '물', '대파', '대', '전분', '통마늘', '밥']"
1121,"['가와', '지', '호만', '맛', '평소', '날', '돼지갈비', '찹쌀', '찜', '와지', '쌀', '덕분', '식감', '경기', '미', '호', '컵', '대파', '쪽파', '약간', '사과', '배', '양파', '마늘', '쪽', '생강', '술', '양조간장', '꿀', '참기름', '소금', '후추']"
1122,"['달걀', '돈가스', '다면', '덮밥', '쌀밥', '위', '메인', '장', '양파', '밥', '공기', '소스', '다시마', '간장', '설탕', '물', '쪽파', '조금']"
1123,"['이것저것', '반찬', '날', '걱정', '그릇', '해결', '가능', '덮밥', '닭고기', '맛', '외식', '기분', '집', '일품요리', '닭다리', '쪽', '파', '술', '마늘', '청', '고추', '홍고추', '양파', '조림', '간장', '설탕', '맛술', '식초', '녹말가루', '참기름', '통깨', '약간', '밑간', '소금', '후춧가루', '살']"
1124,"['반찬', '필요', '그릇', '끼', '해결', '치킨', '덮밥', '닭다리', '덩어리', '브로', '컬리', '송이', '양파', '당근', '약간', '소스', '술', '소금', '후춧가루', '생강가루']"
1125,"['요즘', '환절기', '감기', '고생', '이웃', '음식', '중', '하나', '무밥', '가족', '건강', '건', '무', '효능', '쌀', '컵', '물', '표고버섯', '생략', '가능', '양념장', '간장', '술', '설탕', '깨소금', '간', '마늘', '고춧가루', '파', '참기름']"
1126,"['가지', '안토시아닌', '항산화제', '암', '예방', '콜레스테롤', '등', '몸', '도움', '만능', '식', '활용', '주먹밥', '저염식', '속', '편안', '영양', '애호박', '양파', '밥', '공기', '올리브유', '술', '간', '소금', '죽염', '후추', '참기름', '통깨']"
1127,"['위장', '장애', '고생', '중', '양배추', '위', '장', '밥', '공기', '미나리', '줄기', '쌈장']"
1128,"['삼색', '파프리카', '속', '밥', '계란', '치즈', '영양', '만점', '컵', '계란밥', '브런치', '끼', '식사', '즐거움', '동시', '구이', '눈', '흑미', '공기', '깻잎', '장', '모', '렐라', '맛술', '스푼', '참기름', '소금', '티스푼', '후추', '약간']"
1129,"['몸살감기', '주', '건강', '중요', '요즘', '오래간만', '식구', '겨울철', '보양', '식', '장어', '덮밥', '간장', '소스', '생강', '고단', '백', '영양', '만점', '中', '마리', '당량', '비린내', '생강가루', '술', '미림', '소주', '후추', '진간장', '설탕', '물엿', '맛술', '엄지손가락', '크기', '다시마', '장', '대파', '생수']"
1130,"['톳', '버섯', '밥', '냄비', '즉석', '멍게', '무침', '비빔밥', '어린잎', '오이', '당근', '조카', '관계', '대', '천', '왕', '방법', '어간장', '고춧가루', '것', '하루', '정도', '숙성', '해초', '식감', '때문', '조금', '술', '공기', '오', '이', '잎채소', '컵', '참기름', '통깨', '봉지', '마늘', '파', '매실', '액', '청양', '고추', '설탕', '식초', '소금']"
1131,"['바다', '나', '톳', '알긴산', '중금속', '몸', '밖', '배출', '식감', '일품', '밥', '반찬', '달래장', '것', '쌀']"
1132,"['꼬막', '제철', '가족', '입맛', '저격', '비빔밥', '채소', '짝', '식감', '맛', '깊이', '그릇', '순삭', '별미', '겨울', '부추', '당근', '계란', '식용유', '검정깨', '약간', '무침', '양념장', '고춧가루', '스푼', '간장', '멸치', '액젓', '맛술', '매실', '청', '황설탕', '마늘', '깨소금', '참기름']"
1133,"['연어', '요즘', '현대인', '식', '중', '하나', '것', '스테이크', '회', '등', '푸드', '판타지', '오븐', '구이', '활용', '솥', '밥', '여러분', '번', '거', '토막', '양파', '분량', '표고버섯', '쌀', '컵', '다시마', '육수', '마늘', '술', '청주', '레몬', '즙', '로즈마리', '줄기', '코셔', '소금', '후추', '올리브', '오', '일', '약간', '소스', '간장', '과', '꿀', '참기름', '생강', '파우더']"
1134,"['완전식품', '달걀', '성장기', '자녀', '메뉴', '아침', '식사', '달걀밥', '찜', '우유', '밥', '공기', '자투리', '채소', '후리', '케', '청주', '소금', '약간']"
1135,"['익', '계획', '김치밥', '피자', '급', '밥', '공기', '김치', '밀가루', '치즈', '파슬리', '가루', '조금']"
1136,"['떡꼬치', '소스', '맛', '메뉴', '아이', '인기', '만점', '고추장', '진간장', '설탕', '올리고당', '마늘', '통깨', '떡볶이', '떡', '당량']"
1137,"['떡국', '떡', '간장', '떡볶이', '소시지', '양파', '대파', '대', '맛술', '마늘', '당', '참기름', '물', '컵', '후춧가루', '약간']"
1138,"['간식', '야식', '맥주', '안주', '사과', '너겟', '간장', '떡볶이', '떡', '쪽', '술', '올리고당', '물']"
1139,"['현미밥', '인절미', '공기', '콩가루', '숟갈', '소금', '집', '참기름', '설탕']"
1140,"['겨울', '문', '밖', '찹쌀떡', '소리', '입맛', '전자', '렌지', '이용', '찹쌀가루', '시판', '설탕', '소금', '팥', '앙금', '옥수수', '전분', '당량', '물']"
1141,"['해남', '밤', '고구마', '간식', '경단', '찹쌀', '견과', '카스테라', '찹쌀가루', '설탕', '소금']"
1142,"['삼겹살', '고추', '장떡', '배추김치', '풋고추', '실파', '뿌리', '식용유', '당량', '반죽', '밀가루', '컵', '물', '밑간', '고추장', '술', '소금', '조금']"
1143,"['중국식', '밥', '중', '애정', '마파두부', '중국집', '덮밥', '돼지', '육', '양파', '두부', '모', '애호박', '대파', '부분', '당근', '마늘', '술', '생강', '고추기름', '후추', '전분', '물', '컵', '스톡', '반장', '라조', '장', '굴', '소스', '설탕', '참기름']"
1144,"['떡', '순', '이', '마트', '가래떡', '아이', '간식', '베이컨', '떡말', '햄', '를', '맥주', '안주', '슬라이스', '장', '줄', '대나무', '꼬치']"
1145,"['주말', '아이', '숩', '게', '재미', '맛', '닭', '가슴살', '치즈', '떡볶이', '특별', '일품요리', '비주얼', '엄지', '국민', '분식', '디', '포리', '육수', '일품', '떡', '모', '렐라', '햄', '양배추', '양파', '고추장', '술', '고춧가루', '설탕', '첩', '꿀', '통깨', '약간', '마리', '다시마', '쪽']"
1146,"['아이', '닭', '봉과', '떡볶이', '간식', '겸', '저녁', '해결', '광파', '오븐', '활용', '봉', '떡국', '떡', '밥', '공기', '양파', '오뎅', '고추', '간장', '마늘', '수저', '참기름', '고추장']"
1147,"['닭', '떡꼬치', '가슴살', '떡볶이', '떡', '고추장', '양념장', '술', '맛술', '물엿', '물', '간장', '허니', '머스', '타드', '후추']"
1148,"['김장철', '무청', '비엔나', '소세지', '김밥', '특별', '밥', '공기', '반', '청', '식용유', '김', '장', '계란', '말', '이용', '당근', '파', '대', '소금', '집', '후추', '물', '양조간장', '밥숟가락', '간', '마늘', '들기름', '통깨', '셔', '스푼']"
